11:45:38 | INFO | Epoch  55/100 | Loss: 0.3327 | Train: 86.67% | Val: 53.00% | Test: 53.27%
11:45:40 | INFO | Epoch  56/100 | Loss: 0.3271 | Train: 89.00% | Val: 52.67% | Test: 54.47%
11:45:43 | INFO | Epoch  57/100 | Loss: 0.3583 | Train: 86.33% | Val: 56.67% | Test: 52.17%
11:45:45 | INFO | Epoch  58/100 | Loss: 0.3512 | Train: 86.33% | Val: 52.33% | Test: 48.90%
11:45:47 | INFO | Epoch  59/100 | Loss: 0.3873 | Train: 84.00% | Val: 55.00% | Test: 52.37%
11:45:50 | INFO | Epoch  60/100 | Loss: 0.2982 | Train: 88.33% | Val: 59.67% | Test: 53.80%
11:45:52 | INFO | Epoch  61/100 | Loss: 0.2931 | Train: 87.33% | Val: 55.67% | Test: 52.67%
11:45:55 | INFO | Epoch  62/100 | Loss: 0.2544 | Train: 89.67% | Val: 54.00% | Test: 53.87%
11:45:57 | INFO | Epoch  63/100 | Loss: 0.2155 | Train: 92.00% | Val: 57.33% | Test: 51.87%
11:46:00 | INFO | Epoch  64/100 | Loss: 0.1890 | Train: 90.67% | Val: 58.67% | Test: 54.83%
11:46:02 | INFO | Epoch  65/100 | Loss: 0.1580 | Train: 96.33% | Val: 57.33% | Test: 54.47%
11:46:05 | INFO | Epoch  66/100 | Loss: 0.1492 | Train: 95.33% | Val: 53.00% | Test: 54.00%
11:46:07 | INFO | Epoch  67/100 | Loss: 0.1815 | Train: 92.00% | Val: 58.33% | Test: 54.73%
11:46:09 | INFO | Epoch  68/100 | Loss: 0.1591 | Train: 94.33% | Val: 57.00% | Test: 54.07%
11:46:12 | INFO | Epoch  69/100 | Loss: 0.1324 | Train: 95.00% | Val: 58.00% | Test: 53.97%
11:46:14 | INFO | Epoch  70/100 | Loss: 0.1856 | Train: 92.67% | Val: 59.67% | Test: 52.77%
11:46:16 | INFO | Epoch  71/100 | Loss: 0.1187 | Train: 96.67% | Val: 58.33% | Test: 53.57%
11:46:18 | INFO | Epoch  72/100 | Loss: 0.1047 | Train: 96.33% | Val: 56.00% | Test: 54.47%
11:46:21 | INFO | Epoch  73/100 | Loss: 0.1001 | Train: 97.00% | Val: 57.33% | Test: 55.07%
11:46:23 | INFO | Epoch  74/100 | Loss: 0.0708 | Train: 98.67% | Val: 53.00% | Test: 53.77%
11:46:25 | INFO | Epoch  75/100 | Loss: 0.0610 | Train: 98.33% | Val: 59.00% | Test: 54.73%
11:46:28 | INFO | Epoch  76/100 | Loss: 0.0518 | Train: 99.33% | Val: 59.00% | Test: 53.90%
11:46:30 | INFO | Epoch  77/100 | Loss: 0.0425 | Train: 99.67% | Val: 58.67% | Test: 56.30%
11:46:33 | INFO | Epoch  78/100 | Loss: 0.0446 | Train: 99.00% | Val: 57.67% | Test: 55.83%
11:46:35 | INFO | Epoch  79/100 | Loss: 0.0616 | Train: 98.33% | Val: 58.00% | Test: 55.33%
11:46:37 | INFO | Epoch  80/100 | Loss: 0.0290 | Train: 99.67% | Val: 58.33% | Test: 55.10%
11:46:40 | INFO | Epoch  81/100 | Loss: 0.0242 | Train: 99.67% | Val: 57.00% | Test: 54.67%
11:46:42 | INFO | Epoch  82/100 | Loss: 0.0845 | Train: 97.67% | Val: 60.00% | Test: 55.83%
11:46:44 | INFO | Epoch  83/100 | Loss: 0.0258 | Train: 99.67% | Val: 60.33% | Test: 55.30%
11:46:47 | INFO | Epoch  84/100 | Loss: 0.0382 | Train: 99.33% | Val: 59.67% | Test: 54.90%
11:46:49 | INFO | Epoch  85/100 | Loss: 0.0379 | Train: 99.33% | Val: 59.00% | Test: 55.17%
11:46:52 | INFO | Epoch  86/100 | Loss: 0.0234 | Train: 99.67% | Val: 58.33% | Test: 55.50%
11:46:54 | INFO | Epoch  87/100 | Loss: 0.0226 | Train: 100.00% | Val: 59.67% | Test: 55.73%
11:46:56 | INFO | Epoch  88/100 | Loss: 0.0390 | Train: 99.00% | Val: 59.00% | Test: 55.70%
11:46:59 | INFO | Epoch  89/100 | Loss: 0.0178 | Train: 100.00% | Val: 59.67% | Test: 55.87%
11:47:01 | INFO | Epoch  90/100 | Loss: 0.0204 | Train: 99.33% | Val: 58.67% | Test: 55.67%
11:47:04 | INFO | Epoch  91/100 | Loss: 0.0271 | Train: 99.33% | Val: 59.67% | Test: 55.17%
11:47:06 | INFO | Epoch  92/100 | Loss: 0.0257 | Train: 99.33% | Val: 58.33% | Test: 55.00%
11:47:08 | INFO | Epoch  93/100 | Loss: 0.0214 | Train: 99.67% | Val: 58.67% | Test: 54.43%
11:47:11 | INFO | Epoch  94/100 | Loss: 0.0172 | Train: 100.00% | Val: 59.00% | Test: 54.87%
11:47:13 | INFO | Epoch  95/100 | Loss: 0.0343 | Train: 99.33% | Val: 59.00% | Test: 54.97%
11:47:15 | INFO | Epoch  96/100 | Loss: 0.0181 | Train: 100.00% | Val: 59.00% | Test: 55.17%
11:47:18 | INFO | Epoch  97/100 | Loss: 0.0179 | Train: 100.00% | Val: 58.33% | Test: 55.33%
11:47:20 | INFO | Epoch  98/100 | Loss: 0.0224 | Train: 99.33% | Val: 58.33% | Test: 55.10%
11:47:22 | INFO | Epoch  99/100 | Loss: 0.0236 | Train: 99.67% | Val: 58.67% | Test: 55.20%
11:47:25 | INFO | Epoch 100/100 | Loss: 0.0217 | Train: 99.67% | Val: 58.67% | Test: 55.17%
11:47:25 | INFO | Best Test Accuracy: 56.30%
12:08:47 | INFO | Epoch   1/100 | Loss: 5.6728 | Train: 32.00% | Val: 32.33% | Test: 32.47%
12:08:59 | INFO | Epoch   2/100 | Loss: 2.1874 | Train: 45.33% | Val: 35.00% | Test: 34.93%
12:09:12 | INFO | Epoch   3/100 | Loss: 1.2831 | Train: 42.67% | Val: 39.00% | Test: 41.60%
12:09:25 | INFO | Epoch   4/100 | Loss: 1.5857 | Train: 37.33% | Val: 39.00% | Test: 40.50%
12:09:38 | INFO | Epoch   5/100 | Loss: 1.2494 | Train: 45.33% | Val: 38.33% | Test: 40.33%
12:09:51 | INFO | Epoch   6/100 | Loss: 1.0140 | Train: 48.33% | Val: 37.33% | Test: 37.87%
12:10:02 | INFO | Epoch   7/100 | Loss: 1.1084 | Train: 49.00% | Val: 43.67% | Test: 43.97%
12:10:14 | INFO | Epoch   8/100 | Loss: 1.0559 | Train: 46.00% | Val: 42.67% | Test: 44.17%
12:10:29 | INFO | Epoch   9/100 | Loss: 0.9914 | Train: 49.67% | Val: 48.67% | Test: 48.87%
12:10:43 | INFO | Epoch  10/100 | Loss: 0.9652 | Train: 47.67% | Val: 44.00% | Test: 45.93%
12:10:56 | INFO | Epoch  11/100 | Loss: 0.9845 | Train: 52.67% | Val: 44.33% | Test: 45.73%
12:11:10 | INFO | Epoch  12/100 | Loss: 1.0610 | Train: 48.67% | Val: 45.33% | Test: 47.83%
12:11:23 | INFO | Epoch  13/100 | Loss: 0.9447 | Train: 53.33% | Val: 45.00% | Test: 46.00%
12:11:36 | INFO | Epoch  14/100 | Loss: 1.0037 | Train: 51.67% | Val: 46.00% | Test: 48.60%
12:11:48 | INFO | Epoch  15/100 | Loss: 0.9499 | Train: 55.00% | Val: 45.00% | Test: 46.13%
